No Author,http://zotero.org/groups/1051264/items/GPD93TMX,Inbox - jlevine@evolution-institute.org - The Evolution Institute Mail,"{'date-parts': [['2020', 9, 17]]}"
Bowlsby,http://zotero.org/groups/1051264/items/A5CKRCCJ,The Future is a Moving Target: Predicting Political Instability,"{'date-parts': [['2020', 10]]}"
Maat,http://zotero.org/groups/1051264/items/TK6AQJWP,"Analysis of human skeletons from the Hellenistic period, buried at a ruined Bronz.e age building on Failaka, Kuwait",{'date-parts': [['1990']]}
Raulwing,http://zotero.org/groups/1051264/items/PEMZ6P7X,Scythians,{'date-parts': [['2012']]}
Thrane,http://zotero.org/groups/1051264/items/37UQ6JDZ,"Warfare, Rituals, and Mass Graves: An Introduction",{'date-parts': [['2006']]}
Khatchadourian,http://zotero.org/groups/1051264/items/KKKIHKEB,The Achaemenid Provinces in Archaeological Perspective,{'date-parts': [['2012']]}
Cahill,http://zotero.org/groups/1051264/items/BCZPAQTE,New Archaic Coin Finds at Sardis,{'date-parts': [['2005']]}
Tapsel,http://zotero.org/groups/1051264/items/IW8GW9Y2,"Monarchs, Rulers, Dynasties, and Kingdoms of the World",{'date-parts': [['1983']]}
Helmers,http://zotero.org/groups/1051264/items/PT76ZA89,The Royalist Republic,{'date-parts': [['2015']]}
Schottenhammer,http://zotero.org/groups/1051264/items/8W9J8FX2,Slaves and Forms of Slavery in Late Imperial China (Seventeenth to Early Twentieth Centuries),{'date-parts': [['2003']]}
Betz,http://zotero.org/groups/1051264/items/FWDR7IAM,"Pastoralism, Agriculture, and Stress: A Comparative Analysis of Two 19th Century Qing Dynasty Populations",{'date-parts': [['2013']]}
Diamond,http://zotero.org/groups/1051264/items/FJKBIDJ3,Authoritarianism goes global: The challenge to democracy,{'date-parts': [['2016']]}
Heldt,http://zotero.org/groups/1051264/items/F7W4XKHN,Global Democracy in Decline?: How Rising Authoritarianism Limits Democratic Control over International Institutions,"{'date-parts': [['2019', 6, 10]]}"
Antonio,http://zotero.org/groups/1051264/items/HAWEENY5,From Fordism to Brexit and Trump,{'date-parts': [['2019']]}
Edelman,http://zotero.org/groups/1051264/items/E3ZJ64SG,"From ‘populist moment’to authoritarian era: challenges, dangers, possibilities",{'date-parts': [['2020']]}
Hill,http://zotero.org/groups/1051264/items/S5P8IXN2,The World Turned Upside Down: Radical Ideas during the English Revolution,{'date-parts': [['1991']]}
Woolrych,http://zotero.org/groups/1051264/items/DFXG57KJ,Britain in Revolution: 1625-1660,{'date-parts': [['2002']]}
Greenspan,http://zotero.org/groups/1051264/items/5GWT366C,"Charles II, Exile, and the Problem of Allegiance",{'date-parts': [['2011']]}
Prados De La Escosura,http://zotero.org/groups/1051264/items/VK5KNRRR,"Growth, War, and Pandemics: Europe in the Very Long-run",{'date-parts': [['2020']]}
Johnson,http://zotero.org/groups/1051264/items/YKT3CTB9,States and economic growth: Capacity and constraints,{'date-parts': [['2017']]}
Fernández-Villaverde,http://zotero.org/groups/1051264/items/VP7C79MR,The Fractured-Land Hypothesis,{'date-parts': [['2020']]}
Haas,http://zotero.org/groups/1051264/items/R7BUQSUX,The uncertainty paradox: Perceived threat moderates the effect of uncertainty on political tolerance,{'date-parts': [['2014']]}
Mason,http://zotero.org/groups/1051264/items/KQZGI39P,One tribe to bind them all: How our social group attachments strengthen partisanship,{'date-parts': [['2018']]}
Iyengar,http://zotero.org/groups/1051264/items/QTYX4VT8,"Red media, blue media: Evidence of ideological selectivity in media use",{'date-parts': [['2009']]}
Clark,http://zotero.org/groups/1051264/items/7C66ZYX2,"Surfing uncertainty: Prediction, action, and the embodied mind",{'date-parts': [['2015']]}
Wheeler,http://zotero.org/groups/1051264/items/WQFUF64R,"Ideology and predictive processing: coordination, bias, and polarization in socially constrained error minimization","{'date-parts': [['2020', 8, 1]]}"
Alford,http://zotero.org/groups/1051264/items/RDSSQIXK,The origin of politics: An evolutionary theory of political behavior,{'date-parts': [['2004']]}
Venning,http://zotero.org/groups/1051264/items/ERQC8YTN,A Chronology of Early Medieval Western Europe: 450–1066,{'date-parts': [['2017']]}
Golden,http://zotero.org/groups/1051264/items/PKSPEFIF,The Türk Imperial Tradition in the Pre-Chinggisid Era,{'date-parts': [['2010']]}
Golden,http://zotero.org/groups/1051264/items/R5JCTRC9,The Terminology of Slavery and Servitude in Medieval Turkic,{'date-parts': [['2001']]}
James,http://zotero.org/groups/1051264/items/HMJ3T8HI,"Poets, Players, and Preachers: Remembering the Gunpowder Plot in Seventeenth-Century England",{'date-parts': [['2016']]}
Nicholls,http://zotero.org/groups/1051264/items/JJ7E2GSL,Treason's Reward: the punishment of conspirators in the Bye plot of 1603,{'date-parts': [['1995']]}
Fisher,http://zotero.org/groups/1051264/items/RXSQ4R6W,"Smallpox, Salesmen, and Sectarians: Ming-Mongol Relations in the Jiajing Reign (1522-67)",{'date-parts': [['1988']]}
Munkh-Erdene,http://zotero.org/groups/1051264/items/KZHWA52A,The 1640 Great Code: an Inner Asian parallel to the Treaty of Westphalia,{'date-parts': [['2010']]}
Riasonovsky,http://zotero.org/groups/1051264/items/9TXEN6VV,The Khalkha Djirum,{'date-parts': [['2010']]}
Beer,http://zotero.org/groups/1051264/items/BT99QHFQ,London and the Rebellions of 1548-1549,{'date-parts': [['1972']]}
Zhang,http://zotero.org/groups/1051264/items/ASTBTXXM,Competing Representations under Alien Rule: Women in Mongol-Yuan China,{'date-parts': [['2014']]}
Bernhardt,http://zotero.org/groups/1051264/items/VMWQMRR4,"Women and Property in China, 960-1949",{'date-parts': [['1999']]}
Hui-Yuan,http://zotero.org/groups/1051264/items/6MSTPMK7,Ancient Human Parasites in Ethnic Chinese Populations,{'date-parts': [['2016']]}
McNeill,http://zotero.org/groups/1051264/items/B4HTP6ME,Plagues and People,{'date-parts': [['1998']]}
Brook,http://zotero.org/groups/1051264/items/B52SM8KB,The Troubled Empire: China in the Yuan and Ming Dynasties,{'date-parts': [['2010']]}
Grummitt,http://zotero.org/groups/1051264/items/7WJNL83B,Henry VI,{'date-parts': [['2015']]}
Klein,http://zotero.org/groups/1051264/items/PXNMM54X,Trade Wars Are Class Wars: How Rising Inequality Distorts the Global Economy and Threatens International Peace,"{'date-parts': [['2020', 5, 19]]}"
Kightly,http://zotero.org/groups/1051264/items/FFEKR7GG,"The Early Lollards: A Survey of Popular Lollard Activity in England, 1382–1428",{'date-parts': [['1975']]}
Ormrod,http://zotero.org/groups/1051264/items/3NNVFGVR,Edward III,{'date-parts': [['2012']]}
Pomplun,http://zotero.org/groups/1051264/items/42FHBSU6,Jesuit on the Roof of the World: Ippolito Desideri's Mission to Tibet,{'date-parts': [['2009']]}
Turner,http://zotero.org/groups/1051264/items/DN795NSS,"The Reign of Richard Lionheart: Ruler of The Angevin Empire, 1189-1199",{'date-parts': [['2001']]}
Lynch,http://zotero.org/groups/1051264/items/BJ4SV555,The Oxford Companion to Scottish History,{'date-parts': [['2001']]}
Golding,http://zotero.org/groups/1051264/items/XADVMLL4,"Conquest and Colonisation: The Normans in Britain, 1066-1100",{'date-parts': [['2013']]}
Broadbridge,http://zotero.org/groups/1051264/items/XTBVIBPM,Women and the Making of the Mongol Empire,{'date-parts': [['2018']]}
Bolton,http://zotero.org/groups/1051264/items/IHUH4CEP,The Empire of Cnut the Great: Conquest and the Consolidation of Power in Northern Europe in the Early Eleventh Century,{'date-parts': [['2009']]}
Abels,http://zotero.org/groups/1051264/items/VERZ7KBP,Aethelred the Unready: The Failed King,{'date-parts': [['2018']]}
Haigh,http://zotero.org/groups/1051264/items/Q83LQP2L,The Cambridge Historical Encyclopedia of Great Britain and Ireland,{'date-parts': [['1990']]}
Cannon,http://zotero.org/groups/1051264/items/2PEE2ZJ5,The Oxford Companion to British History,{'date-parts': [['2015']]}
Sinor,http://zotero.org/groups/1051264/items/PSJVE58D,The Establishment and Dissolution of the Turk Empire,{'date-parts': [['1990']]}
Kradin,http://zotero.org/groups/1051264/items/TKREIGSG,From Tribal Confederation to Empire: the Evolution of the Rouran Society,{'date-parts': [['2005']]}
Kradin,http://zotero.org/groups/1051264/items/44R2ZFJU,Heterarchy and Hierarchy among the Ancient Mongolian Nomads,{'date-parts': [['2011']]}
Halloran,http://zotero.org/groups/1051264/items/WH8L6KHW,"A Murder at Pucklechurch: The Death of King Edmund, 26 May 946","{'date-parts': [['2015', 5, 1]]}"
Cannon,http://zotero.org/groups/1051264/items/NBSTFKPG,The Kings and Queens of Britain,{'date-parts': [['2001']]}
Kradin,http://zotero.org/groups/1051264/items/3XGI6WPD,Nomads of Inner Asia in Transition,{'date-parts': [['2014']]}
Kradin,http://zotero.org/groups/1051264/items/AM4DNFI9,Stateless Empire: The Structure of the Xiongnu Nomadic Super-Complex Chiefdom,{'date-parts': [['2011']]}
Kraemer,http://zotero.org/groups/1051264/items/IMB8BK54,The Mediterranean Diaspora in Late Antiquity: What Christianity Cost the Jews,{'date-parts': [['2020']]}
IPCC,http://zotero.org/groups/1051264/items/4323JYT7,"Climate Change 2014: Synthesis Report. Contribution of Working Groups I, II and III to the Fifth Assessment Report of the Intergovernmental Panel on Climate Change",{'date-parts': [['2014']]}
IPCC,http://zotero.org/groups/1051264/items/G2ABHZ5B,"Global Warming of 1.5°C. An IPCC Special Report on the impacts of global warming of 1.5°C above pre-industrial levels and related global greenhouse gas emission pathways, in the context of strengthening the global response to the threat of climate change, sustainable development, and efforts to eradicate poverty",{'date-parts': [['2018']]}
IEP,http://zotero.org/groups/1051264/items/GVEU3WEK,"Global Peace Index: Measuring Peace in a Complex World, 2019",{'date-parts': [['2019']]}
IEP,http://zotero.org/groups/1051264/items/EI7MK85U,"Global Peace Index: Measuring Peace in a Complex World, 2020",{'date-parts': [['2020']]}
Graff,http://zotero.org/groups/1051264/items/5SMFXX7N,Experts Knew a Pandemic Was Coming. Here’s What They’re Worried About Next: Nine Disasters We Still Aren't Ready For,{'date-parts': [['2020']]}
NIC,http://zotero.org/groups/1051264/items/9XCPK8VP,Global trends: Paradox of progress,{'date-parts': [['2017']]}
Rose,http://zotero.org/groups/1051264/items/AZN5M2FX,Is Democracy Dying?,{'date-parts': [['2018']]}
Desvars-Larrive,http://zotero.org/groups/1051264/items/ZR936Q8B,A structured open dataset of government interventions in response to COVID-19,"{'date-parts': [['2020', 8, 27]]}"
Jursa,http://zotero.org/groups/1051264/items/QZV6A79B,"Aspects of the Economic History of Babylonia in the First Millennium BC. Economic Geography, Economic Mentalities, Agriculture, the Use of Money and the Problem of Economic Growth",{'date-parts': [['2010']]}
Radner,http://zotero.org/groups/1051264/items/BCK9INTN,Hired Labor in the Neo-Assyrian Empire,{'date-parts': [['2015']]}
Schönholzer,http://zotero.org/groups/1051264/items/VV9B2SPU,The Origin of the State: Incentive Compatible Extraction under Environmental Circumscription,{'date-parts': [['2017']]}
Goldstone,http://zotero.org/groups/1051264/items/WX9JJLFX,A global model for forecasting political instability,{'date-parts': [['2010']]}
Goldstone,http://zotero.org/groups/1051264/items/8TZ8QYYF,How Valuable are the Indicators?,"{'date-parts': [['2016', 8, 18]]}"
Goldstone,http://zotero.org/groups/1051264/items/4GLI3WXN,Toward a fourth generation of revolutionary theory,{'date-parts': [['2001']]}
Tiihonen,http://zotero.org/groups/1051264/items/77XG7GC9,The Association of Ambient Temperature and Violent Crime,"{'date-parts': [['2017', 7, 28]]}"
Pohl,http://zotero.org/groups/1051264/items/2X75RSSK,"The Avars: A Steppe Empire in Central Europe, 567–822",{'date-parts': [['2018']]}
Deliyannis,http://zotero.org/groups/1051264/items/8QCNGJ4S,Ravenna in Late Antiquity,{'date-parts': [['2010']]}
Kuhn,http://zotero.org/groups/1051264/items/NRRKXFQJ,The Taiping Rebellion,{'date-parts': [['1978']]}
Mallett,http://zotero.org/groups/1051264/items/YFGBTMAH,The Military Organisation of a Renaissance State: Venice C.1400 to 1617,"{'date-parts': [['2006', 11, 23]]}"
MacArthur,http://zotero.org/groups/1051264/items/CMESUM7Z,"BRITISH ARMY ESTABLISHMENTS DURING THE NAPOLEONIC WARS (PART 2) CAVALRY, ARTILLERY, ENGINEERS AND SUPPORTING UNITS",{'date-parts': [['2009']]}
McCulloch,http://zotero.org/groups/1051264/items/BCM2JGGW,"A Statistical Account of the British Empire: Exhibiting Its Extent, Physical Capacities, Population, Industry, and Civil and Religious Institutions","{'date-parts': [['2011', 12, 15]]}"
Marshall,http://zotero.org/groups/1051264/items/IT2S8JJ3,The Cambridge Illustrated History of the British Empire,"{'date-parts': [['2001', 8, 2]]}"
Rodger,http://zotero.org/groups/1051264/items/CIJFYY9I,"The Command of the Ocean: A Naval History of Britain, 1649-1815",{'date-parts': [['2005']]}
Kang,http://zotero.org/groups/1051264/items/ANGZBESX,Big Heads and Buddhist Demons: The Korean Musketry Revolution and the Northern Expeditions of 1654 and 1658,{'date-parts': [['2014']]}
No Author,http://zotero.org/groups/1051264/items/BW7Q7AXM,"Records created or inherited by the War Office, Armed Forces, Judge Advocate General, and related bodies","{'date-parts': [['1568']], 'season': '2007'}"
MacArthur,http://zotero.org/groups/1051264/items/3NY37PHG,BRITISH ARMY ESTABLISHMENTS DURING THE NAPOLEONIC WARS,{'date-parts': [['2009']]}
Fairbank,http://zotero.org/groups/1051264/items/8A4CK9MW,The Creation of the Treaty System,{'date-parts': [['1978']]}
Wakeman,http://zotero.org/groups/1051264/items/5AXJHV2Q,The Canton Trade and the Opium War,{'date-parts': [['1978']]}
Mann Jones,http://zotero.org/groups/1051264/items/VWUXSBEF,Dynastic Decline and the Roots of Rebellion,{'date-parts': [['1978']]}
Kokkonen,http://zotero.org/groups/1051264/items/NEBMZAR5,Delivering Stability: Primogeniture and Autocratic Survival in European Monarchies 1000–1800,{'date-parts': [['2014']]}
Eisner,http://zotero.org/groups/1051264/items/HV9LVRLY,"Killing Kings: Patterns of Regicide in Europe, AD 600–1800",{'date-parts': [['2011']]}
Gardner,http://zotero.org/groups/1051264/items/33XTY5ZL,"An Unforgetting Wrath: Dynastic Conflicts, Vendetta Politics, and Civil War Violence",{'date-parts': [['2018']]}
No Author,http://zotero.org/groups/1051264/items/YYPJ7FGF,Great Wall of China 'even longer',"{'date-parts': [['2009', 4, 20]]}"
No Author,http://zotero.org/groups/1051264/items/LSIT7MK7,China's Great Wall is 'longer than previously thought' - BBC News,"{'date-parts': [['2020', 5, 13]]}"
Lindesay,http://zotero.org/groups/1051264/items/KXVKSLP8,The Great Wall Revisited: From the Jade Gate to Old Dragon's Head,{'date-parts': [['2008']]}
Waldron,http://zotero.org/groups/1051264/items/V7FDTWZ5,The Great Wall of China: From History to Myth,"{'date-parts': [['1990', 7, 27]]}"
Spence,http://zotero.org/groups/1051264/items/6VZ9KNRE,The K'ang-Hsi Reign,{'date-parts': [['2002']]}
Shepherd,http://zotero.org/groups/1051264/items/HZAMHB3K,Taiwan Prefecture in the Eighteenth Century,{'date-parts': [['2016']]}
Dennerline,http://zotero.org/groups/1051264/items/DFGUQDKR,The Shun-chih Reign,{'date-parts': [['2002']]}
Zelin,http://zotero.org/groups/1051264/items/AF26EMGG,The Yung-cheng Reign,{'date-parts': [['2002']]}
Woodside,http://zotero.org/groups/1051264/items/3T8UQVWK,The Ch'ien-lung Reign,{'date-parts': [['2002']]}
Di Cosmo,http://zotero.org/groups/1051264/items/6GZZJA22,"The Extension of Ch'ing Rule over Mongolia, Sinkiang, and Tibet, 1636-1800",{'date-parts': [['2016']]}
Tung,http://zotero.org/groups/1051264/items/Z6LBAFUL,Gender-Based Violence in the Wari and Post-Wari Era of the Andes,{'date-parts': [['2014']]}
Klaus,http://zotero.org/groups/1051264/items/GG53G2R8,A History of Violence in the Lambayeque Valley,{'date-parts': [['2014']]}
Redfern,http://zotero.org/groups/1051264/items/JTPCLN8F,A Bioarchaeological Study of Violence in the Roman World,{'date-parts': [['2014']]}
Sarkees,http://zotero.org/groups/1051264/items/5I5U4PIU,"Resort to War: A Data Guide to Inter-State, Extra-State, Intra-State, and Non-State Wars, 1816–2007",{'date-parts': [['2010']]}
Ignatov,http://zotero.org/groups/1051264/items/88PH3A4V,The Chariot in the Burial Rite of Ancient Thrace,{'date-parts': [['2007']]}
